
insert into TabladeEmpleados values(526540, 'Angelique', 'K', 'Goodwin', 'F', 'angelique.goodwin@gmail.com', '5/15/1964', '0.157476851851852', '3/24/2001', '212-884-7146', '471-57-0359', 'akgoodwin'),
(172115, 'Rhett', 'M', 'Banda', 'M', 'rhett.banda@shell.com', '3/26/1995', '0.199386574074074', '11/22/2016', '209-760-1139', '181-86-8017', 'rmbanda'),
(245573, 'Markus', 'C', 'Aldridge', 'M', 'markus.aldridge@gmail.com', '5/18/1970', '0.370092592592593', '38021', '212-756-6780', '763-12-2400', 'mcaldridge'),
(704180, 'Eloy', 'Z', 'Burrow', 'M', 'eloy.burrow@yahoo.ca', '8/25/1966', '0.270972222222222', '40392', '803-879-0362', '194-86-6517', 'ezburrow'),
(124746, 'Malika', 'F', 'Mcdaniel', 'F', 'malika.mcdaniel@yahoo.com', '7/14/1983', '0.839803240740741', '40456', '239-543-2773', '576-99-0606', 'mfmcdaniel'),
(751664, 'Lonny', 'A', 'Desjardins', 'M', 'lonny.desjardins@rediffmail.com', '31264', '0.300243055555556', '3/19/2012', '239-753-8744', '150-23-5699', 'ladesjardins'),
(149503, 'Stefany', 'T', 'Tribble', 'F', 'stefany.tribble@yahoo.com', '1/22/1995', '0.960671296296296', '43046', '212-875-3876', '515-31-1276', 'sttribble'),
(731322, 'Saturnina', 'F', 'Cintron', 'F', 'saturnina.cintron@yahoo.com', '23469', '0.874918981481482', '35189', '239-240-4164', '009-94-4026', 'sfcintron'),
(159856, 'Tracey', 'H', 'Thacker', 'M', 'tracey.thacker@microsoft.com', '2/23/1965', '0.198831018518519', '10/22/1999', '319-974-8042', '665-22-6825', 'ththacker'),
(518947, 'Yuette', 'Y', 'Sigler', 'F', 'yuette.sigler@gmail.com', '28767', '0.59912037037037', '37716', '216-342-0903', '546-99-9461', 'yysigler'),
(563148, 'Alan', 'U', 'Baber', 'M', 'alan.baber@yahoo.com', '33702', '0.972384259259259', '10/14/2015', '210-734-2133', '308-37-5183', 'aubaber'),
(566125, 'Huong', 'X', 'Shepard', 'F', 'huong.shepard@gmail.com', '5/23/1986', '0.802361111111111', '1/23/2009', '212-257-4648', '333-11-9628', 'hxshepard'),
(317121, 'Frederica', 'B', 'Hull', 'F', 'frederica.hull@outlook.com', '8/18/1981', '0.291979166666667', '37446', '405-369-6915', '681-24-1204', 'fbhull'),
(395460, 'Noriko', 'O', 'Bartlett', 'F', 'noriko.bartlett@gmail.com', '32599', '0.481493055555556', '2/17/2017', '262-627-7494', '590-99-4464', 'nobartlett'),
(999800, 'Yolando', 'W', 'Stillwell', 'F', 'yolando.stillwell@hotmail.com', '29862', '0.275451388888889', '5/22/2007', '304-364-2062', '652-62-0572', 'ywstillwell'),
(168714, 'Sybil', 'L', 'Quarles', 'F', 'sybil.quarles@gmail.com', '23200', '0.703159722222222', '10/28/1987', '270-391-2944', '691-18-1377', 'slquarles'),
(771726, 'Raina', 'K', 'Ornelas', 'F', 'raina.ornelas@yahoo.com', '2/28/1988', '0.614027777777778', '1/14/2010', '308-923-1151', '250-99-6207', 'rkornelas'),
(577870, 'Eunice', 'R', 'Hickson', 'F', 'eunice.hickson@charter.net', '12/26/1964', '0.0181712962962963', '2/20/1993', '212-432-0904', '707-18-2901', 'erhickson'),
(480563, 'Andre', 'V', 'Walls', 'M', 'andre.walls@shell.com', '4/17/1994', '0.253819444444444', '42319', '316-522-6668', '084-02-7172', 'avwalls'),
(975774, 'Leif', 'M', 'Hankins', 'M', 'leif.hankins@rediffmail.com', '10/19/1962', '0.869907407407407', '12/13/1999', '270-330-2687', '701-18-6854', 'lmhankins'),
(824722, 'Chasity', 'L', 'Keeney', 'F', 'chasity.keeney@outlook.com', '11/20/1964', '0.667858796296296', '40485', '229-756-5006', '389-33-0082', 'clkeeney'),
(329688, 'Gabriel', 'D', 'Mathias', 'M', 'gabriel.mathias@yahoo.com', '5/29/1961', '0.116469907407407', '12/20/1993', '385-509-6012', '259-99-8994', 'gdmathias'),
(826021, 'Daryl', 'A', 'Judkins', 'M', 'daryl.judkins@hotmail.com', '2/14/1983', '0.488078703703704', '7/28/2011', '316-890-1461', '409-99-3000', 'dajudkins'),
(469997, 'Freida', 'M', 'Hyde', 'F', 'freida.hyde@btinternet.com', '9/28/1973', '0.0879166666666667', '39512', '228-989-0008', '034-92-8174', 'fmhyde'),
(972476, 'Amos', 'B', 'Gallant', 'M', 'amos.gallant@gmail.com', '5/25/1975', '0.677060185185185', '12/17/2008', '314-852-7504', '491-29-1856', 'abgallant'),
(661818, 'Sigrid', 'A', 'Swartz', 'F', 'sigrid.swartz@exxonmobil.com', '11/18/1965', '0.397384259259259', '39453', '209-402-0414', '560-99-3999', 'saswartz'),
(392349, 'Sanda', 'Q', 'Schwarz', 'F', 'sanda.schwarz@bellsouth.net', '1/28/1992', '0.347650462962963', '41736', '209-844-9900', '682-24-9346', 'sqschwarz'),
(305086, 'Bradford', 'C', 'Maxwell', 'M', 'bradford.maxwell@hotmail.com', '4/14/1967', '0.454756944444444', '34012', '316-235-2382', '719-18-6983', 'bcmaxwell'),
(753886, 'Matilda', 'B', 'Plunkett', 'F', 'matilda.plunkett@yahoo.com', '4/23/1991', '0.906956018518519', '9/19/2013', '252-601-0710', '580-41-6340', 'mbplunkett'),
(124227, 'Kathlyn', 'P', 'Matson', 'F', 'kathlyn.matson@aol.com', '11/13/1995', '0.0388310185185185', '3/19/2017', '203-475-8230', '369-39-1203', 'kpmatson'),
(474088, 'Jay', 'L', 'Blanton', 'M', 'jay.blanton@gmail.com', '30441', '0.608194444444444', '42857', '212-603-8959', '208-84-5788', 'jlblanton'),
(430745, 'Austin', 'J', 'Arevalo', 'M', 'austin.arevalo@gmail.com', '33796', '0.99443287037037', '43075', '423-566-8996', '311-35-9457', 'ajarevalo'),
(375388, 'Antonetta', 'P', 'Mcmullen', 'F', 'antonetta.mcmullen@gmail.com', '9/24/1989', '0.113715277777778', '40788', '209-550-4828', '576-99-9124', 'apmcmullen'),
(597613, 'Shane', 'H', 'Knoll', 'M', 'shane.knoll@gmail.com', '3/26/1962', '0.917673611111111', '4/14/1986', '210-353-4546', '386-37-0922', 'shknoll'),
(373593, 'Josue', 'S', 'Singh', 'M', 'josue.singh@bellsouth.net', '4/21/1973', '0.235011574074074', '2/19/2011', '209-726-7848', '071-02-5180', 'jssingh'),
(551024, 'Mercedez', 'P', 'Bader', 'F', 'mercedez.bader@yahoo.com', '1/23/1964', '0.418310185185185', '31838', '217-803-2875', '207-84-1305', 'mpbader'),
(780395, 'Alfred', 'Q', 'Mackenzie', 'M', 'alfred.mackenzie@hotmail.com', '9/27/1972', '0.166400462962963', '10/25/2000', '209-805-1488', '268-17-1582', 'aqmackenzie'),
(862845, 'Lindsey', 'Y', 'Teel', 'M', 'lindsey.teel@aol.com', '22532', '0.97837962962963', '37043', '385-748-6922', '258-99-5504', 'lyteel'),
(692697, 'Jerry', 'P', 'Dollar', 'M', 'jerry.dollar@aol.com', '27031', '0.437650462962963', '10/20/1998', '339-276-3952', '089-02-8661', 'jpdollar'),
(915975, 'Vita', 'Z', 'Woodworth', 'F', 'vita.woodworth@gmail.com', '33086', '0.675671296296296', '41923', '319-920-1537', '371-37-2765', 'vzwoodworth'),
(385410, 'Zane', 'Y', 'Marquardt', 'M', 'zane.marquardt@comcast.net', '11/13/1986', '0.607534722222222', '42469', '252-979-7983', '090-02-5864', 'zymarquardt'),
(170411, 'Heath', 'H', 'Lake', 'M', 'heath.lake@msn.com', '30987', '0.0614699074074074', '38961', '229-330-8598', '080-02-4331', 'hhlake'),
(624381, 'Johnathan', 'H', 'Dobbs', 'M', 'johnathan.dobbs@comcast.net', '1/22/1974', '0.264780092592593', '6/30/2010', '605-258-5850', '362-39-0651', 'jhdobbs'),
(668883, 'Cythia', 'Z', 'Keck', 'F', 'cythia.keck@hotmail.co.uk', '1/28/1966', '0.317141203703704', '11/18/1989', '907-515-2019', '091-02-3608', 'czkeck'),
(927251, 'Jonas', 'W', 'Stevens', 'M', 'jonas.stevens@comcast.net', '31572', '0.547025462962963', '42619', '205-906-4355', '339-11-9907', 'jwstevens'),
(254307, 'Douglas', 'U', 'Crutchfield', 'M', 'douglas.crutchfield@gmail.com', '26212', '0.874606481481482', '40519', '212-890-2739', '392-33-8812', 'ducrutchfield'),
(799993, 'Pasquale', 'Z', 'Elrod', 'M', 'pasquale.elrod@hotmail.com', '4/23/1996', '0.887546296296296', '4/18/2017', '405-518-9831', '471-57-3848', 'pzelrod'),
(860149, 'Geraldo', 'M', 'Ferreira', 'M', 'geraldo.ferreira@hotmail.co.uk', '1/24/1983', '0.94349537037037', '3/29/2005', '215-992-3733', '216-89-8135', 'gmferreira'),
(199157, 'Micah', 'A', 'Autry', 'M', 'micah.autry@gmail.com', '3/20/1971', '0.319571759259259', '8/15/2012', '228-343-3142', '471-57-2426', 'maautry'),
(457036, 'Courtney', 'R', 'Ramos', 'M', 'courtney.ramos@aol.com', '1/21/1993', '0.678356481481481', '3/21/2016', '216-741-5007', '673-48-7392', 'crramos'),
(136468, 'Sherron', 'Q', 'Matlock', 'F', 'sherron.matlock@yahoo.com', '3/22/1962', '0.75875', '7/31/2006', '210-328-4684', '272-17-4235', 'sqmatlock'),
(572292, 'Elwood', 'T', 'Clarkson', 'M', 'elwood.clarkson@hotmail.com', '35186', '0.337430555555556', '4/21/2017', '205-478-8595', '175-86-0182', 'etclarkson'),
(120236, 'Vernetta', 'O', 'Kaye', 'F', 'vernetta.kaye@hotmail.com', '6/19/1964', '0.366550925925926', '9/13/1995', '210-474-9383', '554-99-7918', 'vokaye'),
(187939, 'Bethann', 'C', 'Waldrop', 'F', 'bethann.waldrop@hotmail.com', '1/13/1992', '0.481215277777778', '12/20/2015', '209-423-3567', '100-02-0543', 'bcwaldrop'),
(905782, 'Michel', 'J', 'Masters', 'M', 'michel.masters@bellsouth.net', '10/15/1983', '0.413206018518519', '41033', '304-883-1699', '636-31-6074', 'mjmasters'),
(378284, 'Weston', 'X', 'Kang', 'M', 'weston.kang@exxonmobil.com', '7/23/1960', '0.10306712962963', '34517', '304-823-1020', '215-91-8109', 'wxkang'),
(804909, 'Richie', 'G', 'Rains', 'M', 'richie.rains@gmail.com', '11/30/1995', '0.575590277777778', '42860', '252-507-0619', '546-99-1662', 'rgrains'),
(714866, 'Byron', 'R', 'Hodgson', 'M', 'byron.hodgson@gmail.com', '22078', '0.000717592592592593', '8/24/2013', '215-701-9083', '563-99-5768', 'brhodgson'),
(693274, 'Karena', 'T', 'Chapin', 'F', 'karena.chapin@hotmail.com', '34247', '0.279340277777778', '9/23/2015', '209-703-4663', '420-67-6909', 'ktchapin'),
(688768, 'Scott', 'O', 'Hampton', 'M', 'scott.hampton@hotmail.com', '5/15/1969', '0.358449074074074', '9/24/2014', '217-706-7919', '655-36-9814', 'sohampton'),
(187909, 'Clementine', 'K', 'Melancon', 'F', 'clementine.melancon@yahoo.co.in', '23560', '0.640590277777778', '32514', '316-776-6885', '292-15-4717', 'ckmelancon'),
(955840, 'Sharri', 'K', 'Hatley', 'F', 'sharri.hatley@gmail.com', '10/21/1960', '0.00743055555555556', '4/24/1986', '236-664-4720', '612-87-2607', 'skhatley'),
(578209, 'Zora', 'N', 'Maupin', 'F', 'zora.maupin@aol.com', '12/25/1957', '0.744479166666667', '7/16/1988', '505-935-9867', '257-99-2566', 'znmaupin'),
(321508, 'Jamie', 'Q', 'Wilmoth', 'M', 'jamie.wilmoth@comcast.net', '10/24/1959', '0.812199074074074', '1/29/1999', '314-828-8709', '367-39-7724', 'jqwilmoth'),
(982615, 'Nella', 'D', 'Brock', 'F', 'nella.brock@bellsouth.net', '24696', '0.010775462962963', '12/18/2006', '304-638-0724', '258-99-8923', 'ndbrock'),
(604057, 'Billy', 'L', 'Branham', 'M', 'billy.branham@bp.com', '31267', '0.380856481481482', '40242', '239-626-6141', '019-94-7624', 'blbranham'),
(203218, 'Neville', 'R', 'Humes', 'M', 'neville.humes@hotmail.com', '11/16/1976', '0.447337962962963', '9/17/2015', '270-548-6100', '276-17-2150', 'nrhumes'),
(626384, 'Virgil', 'P', 'Potts', 'M', 'virgil.potts@outlook.com', '4/20/1967', '0.0591550925925926', '42253', '225-815-5303', '566-99-3797', 'vppotts'),
(972718, 'Lemuel', 'G', 'Tobin', 'M', 'lemuel.tobin@yahoo.com', '5/21/1975', '0.683622685185185', '36078', '228-877-7172', '060-02-1904', 'lgtobin'),
(808444, 'Maybelle', 'O', 'Kenyon', 'F', 'maybelle.kenyon@yahoo.com', '10/30/1980', '0.437083333333333', '4/28/2005', '503-927-1511', '499-29-9420', 'mokenyon'),
(177081, 'Joaquina', 'N', 'Garnett', 'F', 'joaquina.garnett@cox.net', '1/30/1989', '0.0735416666666667', '41919', '212-639-4650', '117-98-3050', 'jngarnett'),
(943728, 'Jerilyn', 'U', 'Sapp', 'F', 'jerilyn.sapp@yahoo.com', '11/19/1988', '0.3053125', '11/24/2016', '423-321-2114', '277-17-4521', 'jusapp'),
(415000, 'Cynthia', 'Q', 'Beattie', 'F', 'cynthia.beattie@yahoo.co.uk', '11/26/1959', '0.468101851851852', '7/29/1985', '210-401-3771', '691-18-2062', 'cqbeattie'),
(631988, 'Christy', 'N', 'Sams', 'F', 'christy.sams@yahoo.com', '5/20/1980', '0.802453703703704', '41001', '480-632-1493', '452-99-3625', 'cnsams'),
(255276, 'Zenobia', 'F', 'Mccloud', 'F', 'zenobia.mccloud@ibm.com', '31908', '0.165821759259259', '9/24/2011', '314-229-9306', '444-27-5934', 'zfmccloud'),
(507101, 'Lucretia', 'D', 'Cazares', 'F', 'lucretia.cazares@gmail.com', '23202', '0.767905092592593', '7/18/2005', '319-322-6057', '101-02-5917', 'ldcazares'),
(775444, 'Devin', 'U', 'Breen', 'F', 'devin.breen@gmail.com', '11/20/1958', '0.548217592592593', '12/22/1990', '239-543-0559', '007-11-3582', 'dubreen'),
(843407, 'Trinidad', 'A', 'Diggs', 'M', 'trinidad.diggs@gmail.com', '1/17/1970', '0.0463541666666667', '9/29/1997', '802-530-9250', '227-99-7897', 'tadiggs'),
(409430, 'Shella', 'J', 'Santana', 'F', 'shella.santana@shell.com', '2/21/1962', '0.0295717592592593', '36498', '304-763-6359', '647-21-9752', 'sjsantana'),
(568294, 'Merri', 'X', 'Aquino', 'F', 'merri.aquino@hotmail.com', '8/25/1987', '0.041724537037037', '8/19/2010', '252-520-6546', '709-18-8537', 'mxaquino'),
(132013, 'Ramon', 'T', 'Anglin', 'M', 'ramon.anglin@exxonmobil.com', '3/26/1976', '0.184016203703704', '41527', '304-661-0073', '272-17-1429', 'rtanglin'),
(819926, 'Darin', 'M', 'Lilly', 'M', 'darin.lilly@aol.com', '30845', '0.242766203703704', '42007', '316-934-0450', '633-31-6932', 'dmlilly'),
(341202, 'Dollie', 'F', 'Paine', 'F', 'dollie.paine@gmail.com', '2/18/1994', '0.2684375', '7/25/2015', '212-545-9584', '397-33-6737', 'dfpaine'),
(522326, 'Tiara', 'A', 'Elliott', 'F', 'tiara.elliott@sbcglobal.net', '6/15/1981', '0.484965277777778', '38875', '210-554-9347', '569-99-2464', 'taelliott'),
(355202, 'Zackary', 'Y', 'Oneal', 'M', 'zackary.oneal@ntlworld.com', '11/13/1962', '0.628229166666667', '4/13/2016', '423-573-3306', '631-31-6351', 'zyoneal'),
(116719, 'Irma', 'N', 'Carnes', 'F', 'irma.carnes@gmail.com', '1/23/1973', '0.00547453703703704', '6/24/2012', '605-832-7838', '647-21-7452', 'incarnes'),
(996177, 'Madie', 'M', 'Haddad', 'F', 'madie.haddad@aol.com', '10/31/1966', '0.499907407407407', '9/29/2016', '210-753-2228', '374-37-7400', 'mmhaddad'),
(476891, 'Lasonya', 'I', 'Rucker', 'F', 'lasonya.rucker@aol.com', '8/26/1983', '0.310844907407407', '8/21/2008', '218-573-0684', '507-57-2312', 'lirucker'),
(288601, 'Else', 'X', 'Mcmillen', 'F', 'else.mcmillen@gmail.com', '33879', '0.475625', '42195', '209-899-6882', '090-02-9876', 'exmcmillen'),
(258582, 'Elinor', 'I', 'Krug', 'F', 'elinor.krug@charter.net', '25821', '0.313888888888889', '42256', '212-583-0992', '455-99-3212', 'eikrug'),
(966639, 'Eugenio', 'E', 'Rodgers', 'M', 'eugenio.rodgers@exxonmobil.com', '26973', '0.998912037037037', '35801', '205-622-9207', '771-02-5537', 'eerodgers'),
(488466, 'Carri', 'F', 'Mancini', 'F', 'carri.mancini@gmail.com', '27130', '0.907175925925926', '37683', '212-989-5780', '650-62-2227', 'cfmancini'),
(707218, 'Philip', 'K', 'Hassell', 'M', 'philip.hassell@aol.com', '5/20/1967', '0.0132523148148148', '39421', '216-478-7548', '568-99-9314', 'pkhassell'),
(531593, 'Edmond', 'L', 'Peeples', 'M', 'edmond.peeples@gmail.com', '4/13/1966', '0.654097222222222', '5/19/2006', '218-288-0972', '707-18-9997', 'elpeeples'),
(227685, 'Sirena', 'C', 'Irwin', 'F', 'sirena.irwin@yahoo.co.uk', '8/24/1985', '0.851238425925926', '7/25/2011', '209-418-1657', '469-57-3221', 'scirwin'),
(909536, 'Lilly', 'R', 'Novotny', 'F', 'lilly.novotny@yahoo.com', '3/23/1975', '0.458194444444444', '37415', '212-997-6394', '434-99-0885', 'lrnovotny'),
(609156, 'Huey', 'S', 'Ethridge', 'M', 'huey.ethridge@yahoo.com', '6/16/1992', '0.136863425925926', '1/27/2016', '239-436-7688', '087-02-2755', 'hsethridge'),
(219225, 'Zachery', 'Y', 'Arriaga', 'M', 'zachery.arriaga@rediffmail.com', '2/27/1958', '0.784652777777778', '36106', '252-904-0786', '208-84-0627', 'zyarriaga'),
(540005, 'Numbers', 'V', 'Hand', 'M', 'numbers.hand@exxonmobil.com', '32974', '0.406527777777778', '6/24/2013', '218-526-3208', '224-99-5809', 'nvhand'),
(291370, 'Taren', 'F', 'Cash', 'F', 'taren.cash@gmail.com', '31595', '0.568599537037037', '4/21/2013', '205-816-6785', '140-23-6494', 'tfcash'),
(840606, 'Iliana', 'E', 'Salgado', 'F', 'iliana.salgado@gmail.com', '3/26/1962', '0.094537037037037', '3/16/1988', '205-824-2185', '331-11-4072', 'iesalgado'),
(171794, 'Ellan', 'L', 'Fraley', 'F', 'ellan.fraley@gmail.com', '10/27/1974', '0.352314814814815', '7/20/2014', '316-312-5942', '497-29-9948', 'elfraley'),
(741542, 'Neta', 'Y', 'Copeland', 'F', 'neta.copeland@hotmail.com', '26034', '0.870925925925926', '38507', '308-261-9994', '223-99-6939', 'nycopeland'),
(620135, 'Arnoldo', 'L', 'Brand', 'M', 'arnoldo.brand@yahoo.com', '25755', '0.575358796296296', '38995', '215-291-3710', '106-98-1795', 'albrand'),
(831960, 'Sandy', 'D', 'Chestnut', 'M', 'sandy.chestnut@comcast.net', '12/14/1971', '0.00482638888888889', '37078', '231-816-8419', '591-99-7917', 'sdchestnut'),
(153677, 'Han', 'U', 'Engel', 'F', 'han.engel@aol.com', '1/30/1977', '0.767800925925926', '4/18/2002', '314-820-4449', '531-71-9841', 'huengel'),
(261388, 'Ammie', 'K', 'Marcus', 'F', 'ammie.marcus@shaw.ca', '9/26/1965', '0.0332986111111111', '7/27/2009', '209-360-0649', '172-86-3531', 'akmarcus'),
(330779, 'Theo', 'P', 'Hampton', 'M', 'theo.hampton@hotmail.com', '3/15/1989', '0.487372685185185', '6/23/2010', '210-490-6426', '759-12-9056', 'tphampton'),
(889480, 'Brooks', 'Y', 'Wicker', 'M', 'brooks.wicker@hotmail.com', '31271', '0.0410416666666667', '1/20/2012', '209-713-6276', '051-02-4727', 'bywicker'),
(857203, 'Lael', 'U', 'Petrie', 'F', 'lael.petrie@aol.com', '7/28/1994', '0.753935185185185', '2/24/2017', '236-459-6813', '480-41-4219', 'lupetrie'),
(189224, 'Kate', 'M', 'Pickard', 'F', 'kate.pickard@shaw.ca', '5/18/1966', '0.622199074074074', '10/25/2016', '206-687-6303', '049-15-0784', 'kmpickard'),
(876483, 'Pete', 'M', 'Storm', 'M', 'pete.storm@bp.com', '31838', '0.937152777777778', '3/30/2015', '212-808-6691', '268-17-5081', 'pmstorm'),
(264739, 'Fritz', 'G', 'Fortney', 'M', 'fritz.fortney@hotmail.com', '12/24/1973', '0.387881944444444', '7/31/2003', '240-940-8137', '032-92-5715', 'fgfortney'),
(805428, 'Andrew', 'E', 'Bruns', 'M', 'andrew.bruns@yahoo.com', '4/29/1989', '0.743217592592593', '40426', '217-385-6044', '201-84-4021', 'aebruns'),
(122542, 'Edmond', 'K', 'Brogan', 'M', 'edmond.brogan@yahoo.co.uk', '30052', '0.266388888888889', '37692', '212-728-0592', '077-02-7178', 'ekbrogan'),
(186987, 'Alonzo', 'O', 'Hass', 'M', 'alonzo.hass@gmail.com', '24664', '0.604247685185185', '7/21/2015', '210-663-8764', '762-12-6201', 'aohass'),
(779622, 'Machelle', 'S', 'Judd', 'F', 'machelle.judd@yahoo.com', '10/30/1969', '0.196979166666667', '42615', '206-548-8885', '244-99-7879', 'msjudd'),
(588252, 'Stewart', 'Z', 'Knapp', 'M', 'stewart.knapp@cox.net', '33911', '0.199224537037037', '42923', '216-781-7648', '002-11-2223', 'szknapp'),
(569428, 'Arturo', 'U', 'Shumaker', 'M', 'arturo.shumaker@yahoo.com', '12/21/1980', '0.666759259259259', '1/14/2017', '319-697-9646', '768-02-9478', 'aushumaker'),
(571375, 'Cedric', 'L', 'Mcmanus', 'M', 'cedric.mcmanus@msn.com', '10/22/1974', '0.606111111111111', '8/29/2011', '215-400-9402', '534-71-3282', 'clmcmanus'),
(895773, 'Carmine', 'Q', 'Mcfarland', 'M', 'carmine.mcfarland@yahoo.com', '9/23/1973', '0.723680555555556', '40126', '304-313-5904', '251-99-8998', 'cqmcfarland'),
(209634, 'Loren', 'Y', 'Howerton', 'M', 'loren.howerton@gmail.com', '24203', '0.533298611111111', '4/17/1989', '216-552-9634', '627-31-8828', 'lyhowerton'),
(240220, 'Weldon', 'X', 'Hatcher', 'M', 'weldon.hatcher@gmail.com', '10/21/1980', '0.947488425925926', '7/24/2014', '209-532-2100', '546-99-7728', 'wxhatcher'),
(843068, 'Luna', 'I', 'Cathey', 'F', 'luna.cathey@gmail.com', '6/13/1993', '0.348946759259259', '42501', '319-888-7863', '333-11-6718', 'licathey'),
(672925, 'Rodger', 'G', 'Haag', 'M', 'rodger.haag@shaw.ca', '25976', '0.811377314814815', '8/23/1994', '236-734-9076', '289-15-2632', 'rghaag'),
(212598, 'Luvenia', 'H', 'Grice', 'F', 'luvenia.grice@hotmail.co.uk', '1/23/1983', '0.529768518518519', '8/18/2007', '314-431-2510', '269-17-5874', 'lhgrice'),
(672518, 'Joan', 'P', 'Wilburn', 'M', 'joan.wilburn@bp.com', '2/22/1959', '0.93037037037037', '40341', '212-795-9084', '474-55-0253', 'jpwilburn'),
(222607, 'Adrian', 'G', 'Soares', 'M', 'adrian.soares@charter.net', '11/18/1970', '0.783541666666667', '39213', '217-922-5904', '148-23-1438', 'agsoares'),
(727234, 'Betsy', 'W', 'Rohde', 'F', 'betsy.rohde@yahoo.com', '34821', '0.756527777777778', '7/27/2016', '228-537-0784', '442-29-3120', 'bwrohde'),
(359784, 'Tyron', 'V', 'Coombs', 'M', 'tyron.coombs@hotmail.com', '24661', '0.117847222222222', '41160', '205-574-9281', '577-53-2428', 'tvcoombs'),
(411731, 'Ahmed', 'C', 'Starks', 'M', 'ahmed.starks@ntlworld.com', '12/19/1985', '0.595370370370371', '3/23/2008', '240-275-4235', '294-15-8657', 'acstarks'),
(684872, 'Fred', 'T', 'Couch', 'F', 'fred.couch@ntlworld.com', '3/31/1991', '0.152256944444444', '11/21/2013', '239-219-7784', '063-02-1897', 'ftcouch'),
(522947, 'Eleanore', 'O', 'Douglas', 'F', 'eleanore.douglas@gmail.com', '29983', '0.225185185185185', '5/13/2012', '219-472-5909', '700-18-0586', 'eodouglas'),
(314008, 'Yoko', 'C', 'Sandoval', 'F', 'yoko.sandoval@yahoo.com', '4/18/1992', '0.317337962962963', '42373', '212-462-5459', '625-85-9587', 'ycsandoval'),
(969416, 'Clemente', 'F', 'Swartz', 'M', 'clemente.swartz@yahoo.ca', '1/30/1971', '0.669861111111111', '9/19/1995', '319-685-3683', '019-94-2831', 'cfswartz'),
